Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
Fall,2016,"LIMAURO, C. (co-taught)",DRA,54231,DESIGN FOR THE STAGE,A,Lect,13,28,46%,12,3.77,3.92,3.77,3.85,3.62,3.85,4,3.77,3.62
Fall,2016,"SISSONS, N. (co-taught)",DRA,54231,DESIGN FOR THE STAGE,A,Lect,13,28,46%,11,3.5,2.5,2.5,2.75,3.42,2.83,3.83,2.75,3.25
Fall,2016,"SHEA, L. (co-taught)",DRA,54231,DESIGN FOR THE STAGE,A,Lect,13,28,46%,12.08,4.42,4,3.75,4.25,3.92,3.83,4.5,4.08,3.83
Fall,2016,"PICKETT, S. (co-taught)",DRA,54231,DESIGN FOR THE STAGE,A,Lect,13,28,46%,8.5,4.45,3.82,3.73,3.91,4,4.1,4.27,4.09,4.09
Fall,2016,BETH ZAMBORSKY,DRA,54237,SCENIC PAINTING I,A,Lect,3,6,50%,3,4.67,5,5,4.67,4.67,4.67,4.67,4.67,5
Spring,2016,BETH ZAMBORSKY,DRA,54238,SCENIC PAINTING II,A,Lect,2,6,33%,8,4,4,3.5,3.5,3.5,3.5,4.5,4,3.5
Fall,2016,RICHARD BLOCK,DRA,54239,HIST OF ARC&DECOR 1,A,Lect,6,11,55%,3.5,3.83,4.5,4.5,4.33,4.17,4.33,4.5,4.33,4.17
Spring,2016,RICHARD BLOCK,DRA,54240,HIST OF ARC & DECOR,A,Lect,1,6,17%,2,4,4,4,3,3,4,4,4,3
Spring,2016,ALEXANDAR ILIEV,DRA,54242,IMPROVISATION,A,Lect,2,12,17%,5,5,4,5,4.5,5,5,5,4.5,5
Fall,2016,MELINDA ESHELMAN,DRA,54245,HISTORY OF CLOTHG 1,A,Lect,2,5,40%,5,5,4,4.5,4.5,4.5,4.5,5,5,4.5
Spring,2016,SUTTIRAT LARLARB,DRA,54246,HIST OF CLOTHING 2,A,Lect,4,11,36%,5.75,4.25,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.75
Fall,2016,MEGAN RIVAS,DRA,54247,DRAMATURGY 4: IN COM,A1,Lect,4,5,80%,10.25,4.75,4.5,4,4.5,4.25,4,4.75,4.5,3.25
Fall,2016,"HINES, K. (co-taught)",DRA,54249,STAGECRAFT II,A,Lect,11,29,38%,19.82,3.75,3.67,3.44,2.56,3.33,3.5,3.78,3.56,3.22
Fall,2016,"BROWN, C. (co-taught)",DRA,54249,STAGECRAFT II,A,Lect,11,29,38%,15.3,3.33,3.11,3.33,2.89,3.22,3,3,2.89,3
Spring,2016,RICHARD BLOCK,DRA,54250,INTRO SCENIC DESIGN,A,Lect,2,6,33%,8,3,2.5,4.5,2,4.5,3.5,1.5,3,3
Spring,2016,ROBERT THOMSON,DRA,54252,INTRO LIGHTING DESGN,A,Lect,2,4,50%,6.5,5,5,5,5,5,5,5,5,5
Spring,2016,CARLYN AQUILINE,DRA,54254,NEW PLAY COLLABORTN,A,Lect,4,5,80%,5,4,3.25,4,3.25,4,4,4.25,3.75,3.5
Fall,2016,MEGAN RIVAS,DRA,54256,DRAMTRGY 3: NEW PLAY,A,Lect,4,6,67%,5.75,5,5,5,5,4.75,5,5,5,5
Spring,2016,BERNARD CARTER,DRA,54264,WELDING,A,Lect,2,3,67%,2,5,4,5,5,5,5,5,4.5,5
Fall,2016,BERNARD CARTER,DRA,54264,WELDING,A,Lect,1,2,50%,2,5,5,5,5,5,5,5,5,5
Spring,2016,BERNARD CARTER,DRA,54264,WELDING,B,Lect,2,4,50%,3.5,5,4.5,4.5,5,4.5,4.5,4.5,4.5,4.5
Fall,2016,BERNARD CARTER,DRA,54264,WELDING,B,Lect,2,3,67%,3.5,5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Spring,2016,BERNARD CARTER,DRA,54265,ADV FABRICATION 1,A,Lect,3,3,100%,6,4.67,4.33,4.67,4.67,4.67,4.67,4.67,4.67,4
Fall,2016,TINA SHACKLEFORD,DRA,54266,STAGE MANGMNT:CUE LB,A2,Lect,3,5,60%,6,4.67,4.67,4.67,4.33,4.67,4.67,4.67,4.33,4.67
Fall,2016,JOSEPH PINO,DRA,54267,CONCEPTL SND DESGN 1,A,Lect,2,4,50%,8,4,5,4.5,3.5,4.5,4.5,3.5,4,4
Fall,2016,SARAH PICKETT,DRA,54268,CONCEPTL SND DESGN 2,A,Lect,3,3,100%,6,3.67,3,3,2.67,3.33,3,3.67,3,3
Fall,2016,MOLLY MCCARTER,DRA,54271,TECHNICAL MANAGEMENT,A,Lect,12,29,41%,9.83,4.67,4.67,4.75,3.25,4.67,4.67,4.67,4.58,4.5
Spring,2016,DAVID BOEVERS,DRA,54272,SCENIC FABRCT INSTAL,A,Lect,7,10,70%,5.86,3.29,3.43,3.57,2.86,3.57,3.43,3.29,3.29,2.71
Fall,2016,DAVID BOEVERS,DRA,54273,TCHNL DIRECTION I,A,Lect,6,10,60%,8.5,3.67,4,4,2.5,4.33,4.33,4,3.67,4
Fall,2016,BRIAN RUSSMAN,DRA,54274,COSTUME MGMT SEM,A2,Lect,3,5,60%,7,4.67,4.33,3.33,5,4.33,3.33,4.67,4,4.33
Fall,2016,"PINO, J. (co-taught)",DRA,54275,HISTORY SOUND DESIGN,A,Lect,3,3,100%,6,3.33,2.67,3.33,1.67,3.33,3,2.67,3.33,2.67
Fall,2016,"PICKETT, S. (co-taught)",DRA,54275,HISTORY SOUND DESIGN,A,Lect,3,3,100%,6,3.33,2.33,3.33,2,3.33,3.33,3.33,3,2.67
Fall,2016,TINA SHACKLEFORD,DRA,54277,NEG CON MNGT,A2,Lect,2,4,50%,2,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3
Spring,2016,ROBERT CRANE,DRA,54281,FOUNDATNS DRAMA II,A,Lect,1,13,8%,8,5,5,5,5,5,5,5,5,5
Fall,2016,ROBERT CRANE,DRA,54281,FOUNDATNS DRAMA II,A,Lect,2,17,12%,11,5,5,5,5,5,5,5,5,5
Spring,2016,ROBERT CRANE,DRA,54281,FOUNDATNS DRAMA II,B,Lect,6,8,75%,7,3.83,3.5,3.83,3,3.67,3.5,3.67,3.17,3
Fall,2016,ROBERT CRANE,DRA,54281,FOUNDATNS DRAMA II,B,Lect,9,17,53%,9.11,4.44,4.56,4.44,4.33,4.33,4.11,4.89,4.33,4.33
Fall,2016,ANYA MARTIN,DRA,54284,FUNDMNTLS DIRECTING,A,Lect,11,28,39%,6.09,4.18,3.27,3.36,2.27,3.91,3.55,4.09,3.64,3.36
Fall,2016,LISA LEVINSON,DRA,54285,ALEXANDER TECHNIQUE,A,Lect,1,4,25%,2,5,5,5,5,5,5,5,5,5
Fall,2016,LISA LEVINSON,DRA,54285,ALEXANDER TECHNIQUE,C,Lect,5,17,29%,2.6,5,4.8,5,5,5,5,5,5,5
Fall,2016,BERNARD CARTER,DRA,54295,AD FAB 2,A,Lect,1,3,33%,5,5,2,2,2,4,3,5,3,4
Fall,2016,WENDY ARONS,DRA,54299,DRMTGY PROD: ASSISTA,A,Lect,1,2,50%,8,5,5,5,5,5,5,5,5,5
Fall,2016,MEGAN RIVAS,DRA,54299,DRMTGY PROD: ASSISTA,B,Lect,1,3,33%,2,4,3,4,5,4,3,5,5,4
Fall,2016,"WADSWORTH, D. (co-taught)",DRA,54301,ACTING III,A,Lect,5,25,20%,6,3.33,3,2.67,2.67,3,3,4.33,3,3
Fall,2016,"MCKAY, A. (co-taught)",DRA,54301,ACTING III,A,Lect,5,25,20%,8,3.67,4.5,4.5,4,4,4.5,4.5,4,4
Fall,2016,"KLINE, G. (co-taught)",DRA,54301,ACTING III,A,Lect,5,25,20%,2,4,3.5,4.5,3.5,4.5,4.5,4,3.5,4.5
Fall,2016,"KOVITZ, R. (co-taught)",DRA,54301,ACTING III,A,Lect,5,25,20%,24,5,4,4,3,4,3,4,5,4
Fall,2016,"HADEN, K. (co-taught)",DRA,54301,ACTING III,A,Lect,5,25,20%,8,4,3,3,3,3.5,3.5,5,3.5,3.5
Spring,2016,ANTHONY MCKAY,DRA,54302,ACTING III,A,Lect,1,14,7%,11,5,5,5,5,5,5,5,5,4
Spring,2016,RANDY KOVITZ,DRA,54302,ACTING III,B,Lect,3,13,23%,8,4.33,4.33,4.33,4.33,4.33,4.33,5,4,4.33
Spring,2016,ROBERT HALEY,DRA,54304,DIALCTS FOR THE STG,A,Lect,1,13,8%,5,5,3,3,3,3,4,4,3,3
Spring,2016,ROBERT HALEY,DRA,54304,DIALCTS FOR THE STG,B,Lect,2,14,14%,8,4.5,4,4.5,4,4,3.5,3.5,3.5,3.5
Fall,2016,"FEINDEL, J. (co-taught)",DRA,54305,VOICE/ALEXANDER III,B,Lect,2,10,20%,5,4,2.5,3.5,4,2.5,3,2.5,3.5,3.5
Fall,2016,"HALEY, R. (co-taught)",DRA,54305,VOICE/ALEXANDER III,B,Lect,2,10,20%,5,4,4,4,4,3,4,4,4,4
Fall,2016,"LEVINSON, L. (co-taught)",DRA,54305,VOICE/ALEXANDER III,B,Lect,2,10,20%,2,5,5,5,4,3,5,5,5,4
Fall,2016,"FEINDEL, J. (co-taught)",DRA,54305,VOICE/ALEXANDER III,C,Lect,2,9,22%,5,4.5,4,4,3,4.5,4,4,2.5,3.5
Fall,2016,"HALEY, R. (co-taught)",DRA,54305,VOICE/ALEXANDER III,C,Lect,2,9,22%,2,5,5,5,4,4,5,4,4,5
Fall,2016,"LEVINSON, L. (co-taught)",DRA,54305,VOICE/ALEXANDER III,C,Lect,2,9,22%,2,5,5,5,5,5,5,5,5,5
Spring,2016,JANET FEINDEL,DRA,54306,VOICE/ALEXANDER III,B,Lect,2,10,20%,6.5,4,3.5,3.5,4,4.5,4,4,3.5,3.5
Spring,2016,JANET FEINDEL,DRA,54306,VOICE/ALEXANDER III,C,Lect,1,10,10%,5,5,4,4,5,5,4,5,4,3
Fall,2016,CATHERINE MOORE,DRA,54307,MOVEMENT III,A,Lect,6,14,43%,8,5,5,4.83,4.83,4.83,4.67,4.67,4.83,4.83
Spring,2016,CATHERINE MOORE,DRA,54308,MOVEMENT III,A,Lect,3,15,20%,5,5,5,5,5,5,5,4,5,4.67
Fall,2016,GARY LOGAN,DRA,54309,DIALECTS AND ACCENTS,A,Lect,2,13,15%,5,4.5,4,4,4,4,4.5,5,4,4
Fall,2016,GARY LOGAN,DRA,54309,DIALECTS AND ACCENTS,B,Lect,2,12,17%,5,4.5,4.5,4.5,4.5,4,5,5,4.5,4.5
Fall,2016,DONALD WADSWORTH,DRA,54311,REHRSL & PERFRMC III,A,Lect,3,25,12%,25.5,5,5,5,5,5,5,5,5,5
Spring,2016,DONALD WADSWORTH,DRA,54312,REHERSL & PERFRM III,A,Lect,2,27,7%,27,5,5,5,5,5,5,5,5,5
Fall,2016,JAMES CATON,DRA,54313,BALLET III,A,Lect,2,7,29%,5,5,5,4.5,5,4,5,5,5,5
Fall,2016,JUDITH CONTE,DRA,54313,BALLET III,B,Lect,1,8,12%,5,5,5,5,5,5,5,5,5,5
Spring,2016,JUDITH CONTE,DRA,54314,BALLET III,B,Lect,1,7,14%,8,5,5,5,5,5,5,5,5,5
Fall,2016,THOMAS COUSIN,DRA,54315,JAZZ III,B,Lect,3,9,33%,2,5,5,4.33,5,5,4.33,5,5,5
Spring,2016,THOMAS COUSIN,DRA,54316,JAZZ III,A,Lect,1,8,12%,2,5,5,5,5,5,5,5,5,5
Fall,2016,GARY KLINE,DRA,54319,CABARET,A,Lect,1,13,8%,5,5,5,5,4,5,5,5,4,5
Fall,2016,CADEN MANSON,DRA,54322,DIRECT III: FUT STAG,A,Lect,2,4,50%,5,4.5,4,4.5,3.5,4,4.5,4.5,4,3.5
Fall,2016,JUDITH CONTE,DRA,54323,TAP III,A,Lect,1,9,11%,2,5,5,5,5,5,5,5,5,5
Fall,2016,THOMAS COUSIN,DRA,54323,TAP III,B,Lect,1,9,11%,2,4,3,3,3,3,3,5,4,4
Spring,2016,JUDITH CONTE,DRA,54324,TAP III,A,Lect,2,11,18%,2,5,5,5,5,5,5,5,5,5
Fall,2016,THOMAS COUSIN,DRA,54325,ACTOR DANCE III,A,Lect,2,6,33%,3.5,5,5,5,5,5,5,4,4.5,5
Spring,2016,THOMAS COUSIN,DRA,54326,ACTOR DANCE III,A,Lect,2,10,20%,3.5,5,4.5,4.5,4.5,5,4.5,3.5,4,4
Spring,2016,ANDREW SMITH,DRA,54327,JUNIOR AUDITIONING,A,Lect,1,17,6%,5,4,3,3,4,5,3,4,3,3
Fall,2016,ANDREW SMITH,DRA,54327,AUDITIONING STAGE,A,Lect,1,11,9%,5,5,5,5,5,5,5,5,5,5
Fall,2016,ANDREW SMITH,DRA,54327,AUDITIONING STAGE,B,Lect,5,10,50%,6.5,5,4.4,4.8,5,5,4.6,4.4,4.6,4.8
Fall,2016,JOSEPH PINO,DRA,54328,ADV DIG SOUND DESIGN,A,Lect,3,3,100%,9,4,3.33,3,2.67,3.33,2.67,3.33,3.33,3
Spring,2016,TINA SHACKLEFORD,DRA,54330,INTRO STAGE MNGMNT,A,Lect,9,15,60%,5.33,4.67,4.56,4.56,4.67,4.44,4.56,4.89,4.67,4.44
Fall,2016,ANNE MUNDELL,DRA,54331,SCENIC DESIGN EXPORN,A,Lect,5,9,56%,11.2,4.8,4.2,4.2,4.6,4.6,4.6,4.8,4.6,4.6
Spring,2016,"BLOCK, R. (co-taught)",DRA,54332,SCENC DESN BOOT CAMP,A,Lect,1,5,20%,11,3,3,3,3,3,3,3,3,3
Spring,2016,"SISSONS, N. (co-taught)",DRA,54332,SCENC DESN BOOT CAMP,A,Lect,1,5,20%,11,3,3,3,3,3,3,3,3,3
Fall,2016,MOLLY MCCARTER,DRA,54333,PRODUCTN PERSNL MGT,A,Lect,7,11,64%,7.14,4.71,4.71,4.57,4.14,4.57,4.57,4.57,4.86,4.86
Spring,2016,DAVID HOLCOMB,DRA,54334,PRODCTN RESRCE MGMT,A,Lect,8,9,89%,8.75,4.25,4.63,4.38,4.25,4.63,4.88,4.88,4.63,4.5
Fall,2016,TINA SHACKLEFORD,DRA,54339,STAGE MANAGEMNT SEM,A,Lect,4,7,57%,2,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Spring,2016,TINA SHACKLEFORD,DRA,54340,STAGE MGMT SEMINAR,A,Lect,1,7,14%,2,4,4,4,4,4,4,4,4,4
Fall,2016,SUSAN TSU,DRA,54341,FUNDMNLS COSTM DESG,A,Lect,1,4,25%,8,4,4,4,4,4,4,4,4,4
Spring,2016,SUTTIRAT LARLARB,DRA,54342,COST DESIGN TV FILM,A,Lect,1,6,17%,14,5,5,5,5,5,5,5,5,5
Spring,2016,BRIAN RUSSMAN,DRA,54346,INTRO COSTUME CONSTR,A,Lect,1,5,20%,17,5,4,5,4,4,4,3,4,4
Fall,2016,CHRISTIAN BROWN,DRA,54349,AUTO LIGHTNG TCHNLGY,A,Lect,1,2,50%,8,5,4,4,4,4,3,4,4,5
Fall,2016,CYNTHIA LIMAURO,DRA,54351,THEATCL LGHT DESIGN,A,Lect,1,2,50%,8,5,3,4,5,5,3,5,4,4
Spring,2016,ROBERT THOMSON,DRA,54352,THRL OPR LGHT DESGN,A3,Lect,1,6,17%,5,4,4,4,3,4,3,5,4,4
Fall,2016,KEVIN HINES,DRA,54353,STRUC DESIGN I,A,Lect,6,8,75%,5,4.33,4.33,4,4.33,4.17,4.5,4.5,4.33,4.33
Spring,2016,KEVIN HINES,DRA,54355,30 HOUR OSHA,A,Lect,1,5,20%,2,5,5,5,5,5,5,5,5,5
Spring,2016,MOLLY MCCARTER,DRA,54360,LEADER:ETHICS&INNOV,A,Lect,2,4,50%,8,5,4.5,5,5,5,5,5,5,5
Spring,2016,WENDY ARONS,DRA,54363,DRAMATURGY 5: DEV DC,A,Lect,5,8,62%,8.6,5,4.6,4.6,4.6,4.8,4.8,5,5,4.8
Spring,2016,KEVIN HINES,DRA,54365,MACHINE DESIGN I,A,Lect,3,6,50%,4,3.67,4,4,3.67,4,4,3.67,3.67,3.67
Fall,2016,"LIMAURO, C. (co-taught)",DRA,54367,LIGHTNG DESGN SKILLS,A,Lect,1,2,50%,8,5,4,4,4,4,4,5,4,4
Fall,2016,"THOMSON, R. (co-taught)",DRA,54367,LIGHTNG DESGN SKILLS,A,Lect,1,2,50%,5,5,4,4,4,5,4,5,4,4
Spring,2016,CHRISTIAN BROWN,DRA,54368,PRODUCTION ELECTRICS,A,Lect,2,4,50%,5,4,4,4,4.5,4.5,4,4,4,4
Spring,2016,KEVIN HINES,DRA,54378,TECHNICAL DIRCTN II,A,Lect,2,4,50%,5,5,4,4.5,4.5,5,5,5,5,4.5
Fall,2016,RICHARD BLOCK,DRA,54379,SCENIC DES SKIL DRFT,A1,Lect,1,5,20%,5,4,3,3,5,5,3,4,4,4
Fall,2016,THOMAS DOUGLAS,DRA,54380,MUSC RDG PRODUCTION,A,Lect,2,6,33%,2,5,3.5,4,4,4.5,4.5,4,4.5,3.5
Spring,2016,LEVITICUS JELKS,DRA,54381,SPEC TOPICS DRAMA,A,Lect,3,9,33%,4,4,3.67,3.67,2.33,3.67,3,4.33,3.33,3.33
Fall,2016,WENDY ARONS,DRA,54381,SPEC TOPICS DRAMA,A,Lect,7,15,47%,7.57,4.71,4.14,4.29,4.43,4.71,4.14,4.43,4.57,4.29
Fall,2016,WHITNEY ROWLAND,DRA,54381,SPEC TOPICS DRAMA,B,Lect,9,17,53%,6,4.56,4.56,4.56,3.89,4.44,4.33,4.56,4.44,4.33
Fall,2016,ANNE MUNDELL,DRA,54383,SC DESGN SKL DGL DRW,A2,Lect,3,4,75%,2,4,3.67,3.67,4,3.67,3.33,4.33,3.67,3.33
Spring,2016,NARELLE SISSONS,DRA,54386,SCENIC DES SKILLS 3D,A3,Lect,1,7,14%,21,3,3,4,4,4,4,3,3,3
Spring,2016,SARAH PICKETT,DRA,54390,COMP SOUND DESIGN 2,A,Lect,2,3,67%,8,4,2.5,3.5,3.5,3.5,3,4,3.5,3
Spring,2016,ANNE MUNDELL,DRA,54392,SCENIC DES SKILLS 2D,A4,Lect,1,6,17%,5,5,5,5,5,5,5,5,5,5
Spring,2016,SARAH PICKETT,DRA,54397,SOUND DES INTER ENV,A,Lect,1,3,33%,11,5,5,5,5,5,5,5,5,5
Spring,2016,JOSEPH PINO,DRA,54398,FILM SOUND DESIGN,A,Lect,2,4,50%,8,3,4,3,3,3.5,3,3,3,3
Spring,2016,LAWRENCE SHEA,DRA,54400,STAGING MEDIA,A,Lect,1,2,50%,8,3,2,2,3,3,3,4,3,3
Fall,2016,GREGORY LEHANE,DRA,54401,CAMERA LAB,A1,Lect,2,20,10%,3.5,1.5,1.5,1.5,1.5,1.5,1,2,1,1
Spring,2016,GREGORY LEHANE,DRA,54402,CAMERA LAB,A3,Lect,4,25,16%,3.5,3,2.5,2.5,3,3.5,3.25,2.75,2.5,2.5
Fall,2016,GARY LOGAN,DRA,54403,ADV SPEECH TECHNIQUE,A,Lect,3,11,27%,3,5,5,5,5,5,5,5,5,5
Fall,2016,"SISSONS, N. (co-taught)",DRA,54405,FUTURE STAGES UGS,A,Lect,3,13,23%,4,2.67,1.67,2,2.33,2.33,2.33,2.33,2,1.33
Fall,2016,"SHEA, L. (co-taught)",DRA,54405,FUTURE STAGES UGS,A,Lect,3,13,23%,4,3,2,2,2.67,2,1.67,3.33,2.33,1.33
Fall,2016,"MANSON, C. (co-taught)",DRA,54405,FUTURE STAGES UGS,A,Lect,3,13,23%,3.5,2.33,2.33,2,2.67,1.67,2,2.33,2.67,1.33
Fall,2016,"WARMAN, K. (co-taught)",DRA,54407,MOVEMENT IV,A,Lect,5,14,36%,9,4.67,4.67,4.67,4.33,4.33,4.67,5,4.33,4.33
Fall,2016,"HALL, R. (co-taught)",DRA,54407,MOVEMENT IV,A,Lect,5,14,36%,6.8,4.6,4,3.6,3.6,4.2,4,4.8,4.2,3.8
Fall,2016,"HARRIS, J. (co-taught)",DRA,54409,THEATRE LAB UNDGRD I,A,Lect,2,14,14%,5,5,5,5,4,5,4,4.5,4.5,4.5
Fall,2016,"HANDEL, R. (co-taught)",DRA,54409,THEATRE LAB UNDGRD I,A,Lect,2,14,14%,5,5,5,5,4,5,4,4.5,4.5,4.5
Spring,2016,"HARRIS, J. (co-taught)",DRA,54410,THEATRE LAB UG II,A,Lect,1,15,7%,2,3,4,4,4,4,3,4,4,2
Spring,2016,"HANDEL, R. (co-taught)",DRA,54410,THEATRE LAB UG II,A,Lect,1,15,7%,2,3,3,3,4,5,4,3,3,2
Spring,2016,DONALD WADSWORTH,DRA,54412,REHEARS & PREFORM IV,A3,Lect,2,9,22%,27,4,4,4,3.5,4,4,4,4,4
Spring,2016,DONALD WADSWORTH,DRA,54412,REHEARS & PREFORM IV,A4,Lect,1,13,8%,27,5,5,5,5,5,5,5,5,5
Fall,2016,DONALD WADSWORTH,DRA,54413,SHOWCASE,A2,Lect,3,18,17%,8,5,5,5,5,5,5,4.67,5,5
Spring,2016,INGRID SONNICHSEN,DRA,54414,SHOWCASE,A,Lect,2,22,9%,9.5,5,5,5,5,5,5,5,5,5
Fall,2016,THOMAS COUSIN,DRA,54415,BROADWAY DANCE STYLS,A,Lect,2,7,29%,6.5,5,5,5,5,5,5,5,5,5
Spring,2016,THOMAS COUSIN,DRA,54416,BROADWAY STYLES,A,Lect,1,9,11%,5,5,5,5,5,5,5,5,5,5
Fall,2016,GARY KLINE,DRA,54418,SONGS FOR SHOWCASE,A2,Lect,2,7,29%,3.5,4.5,5,5,5,5,4.5,4.5,4.5,4.5
Fall,2016,GARY LOGAN,DRA,54419,VOICE & SPEECH IV,A2,Lect,1,4,25%,8,5,5,5,5,5,5,5,5,5
Fall,2016,GARY LOGAN,DRA,54419,VOICE & SPEECH IV,B2,Lect,1,3,33%,2,5,5,5,5,5,5,5,5,5
Spring,2016,ROBERT HALEY,DRA,54420,VOICE AND SPEECH IV,A4,Lect,2,22,9%,2,5,5,5,4,5,4.5,5,4.5,4.5
Spring,2016,GREGORY LEHANE,DRA,54421,DRCT:TEXT TO STAGE,A,Lect,1,14,7%,2,5,5,5,5,5,5,5,5,5
Fall,2016,"SISSONS, N. (co-taught)",DRA,54431,SCENOGRAPHY,A,Lect,5,12,42%,7.4,3.8,3,3.4,3.2,4,3.2,4,3.8,3.2
Fall,2016,"ESHELMAN, M. (co-taught)",DRA,54431,SCENOGRAPHY,A,Lect,5,12,42%,7.4,3.4,3,3.4,3.2,3.2,3.2,3.8,3.2,3.2
Spring,2016,"SISSONS, N. (co-taught)",DRA,54432,SCENC DSGN MODN CLSL,A,Lect,2,5,40%,14,4,4,4,3.5,4,4,3.5,3.5,3.5
Spring,2016,"COOKE, P. (co-taught)",DRA,54432,SCENC DSGN MODN CLSL,A,Lect,2,5,40%,14,5,4.5,4.5,4.5,5,5,5,5,5
Fall,2016,KYLE HADEN,DRA,54435,BCK BASICS: ACTNG,A1,Lect,1,12,8%,2,2,1,2,4,3,1,4,1,2
Fall,2016,KYLE HADEN,DRA,54435,BCK BASICS: ACTNG,A2,Lect,2,5,40%,6.5,5,5,5,5,5,5,5,5,5
Spring,2016,SUSAN TSU,DRA,54442,COSTUME DES CLASSICS,A3,Lect,2,5,40%,6.5,4,4,3.5,3.5,4,4,5,3,3.5
Spring,2016,HUGH HANSON,DRA,54444,DRAPING COST DES II,A,Lect,3,5,60%,13,4.67,4,4.33,4.67,4.33,3.33,4.67,4,4
Fall,2016,"PINO, J. (co-taught)",DRA,54445,PROFESSL PREP 1,A1,Lect,6,21,29%,2.5,3.67,3.5,3.83,4.17,4.17,3.67,3,3.33,3.17
Fall,2016,"ARONS, W. (co-taught)",DRA,54445,PROFESSL PREP 1,A1,Lect,6,21,29%,2.5,3.67,3.33,3.67,3.67,4,3.5,3.83,3.5,3.17
Fall,2016,"SISSONS, N. (co-taught)",DRA,54445,PROFESSL PREP 1,A1,Lect,6,21,29%,2.5,3.33,3.17,3.5,3.67,4,3.33,3.17,3.5,3
Spring,2016,"PINO, J. (co-taught)",DRA,54446,PROFSNL PREPARTN,A,Lect,3,15,20%,4,2,2,2.33,2,3,1.67,2,2,1.67
Spring,2016,"ARONS, W. (co-taught)",DRA,54446,PROFSNL PREPARTN,A,Lect,3,15,20%,4,3,2.33,2.33,2.33,3,2.67,4.33,2.33,2
Spring,2016,"SISSONS, N. (co-taught)",DRA,54446,PROFSNL PREPARTN,A,Lect,3,15,20%,4,2,2,2,2,2.67,2,2.33,2,2
Spring,2016,NARELLE SISSONS,DRA,54447,FIGURE DRAWING,A,Lect,4,12,33%,3.5,4.25,3.75,4,4.5,4.25,3.75,4.25,4.25,4.25
Fall,2016,BETH ZAMBORSKY,DRA,54447,FIGURE DRAWING,A,Lect,3,4,75%,2,5,5,5,5,5,5,5,5,5
Spring,2016,SUSAN TSU,DRA,54450,PAINTNG THEATRCL DES,A,Lect,5,15,33%,12.5,4,3.2,3,3.4,3.6,3,3.8,3,3.2
Fall,2016,DAVID HOLCOMB,DRA,54453,PRODCTN MGT WRKSHP,A,Lect,2,3,67%,2,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Spring,2016,TINA SHACKLEFORD,DRA,54454,ADV TPC STAGE MGMNT,A4,Lect,1,2,50%,5,4,3,3,4,4,4,5,4,4
Fall,2016,DAVID HOLCOMB,DRA,54455,PRODTN DTA MANIPLTN,A,Lect,3,3,100%,6,4.33,4.33,4.33,4.33,4,4.33,4,4.33,4.33
Fall,2016,DAVID BOEVERS,DRA,54464,PTM PROF PRACTICE,A,Lect,2,2,100%,3.5,3,3.5,3,3,3,3,3,3,3
Spring,2016,SUSAN TSU,DRA,54467,COSTUME DESIGN MUSIC,A4,Lect,3,5,60%,11,3.33,3,2.67,3,3,2.67,4,3,3
Spring,2016,MOLLY MCCARTER,DRA,54475,ADV. TOP SM II,A3,Lect,1,4,25%,5,5,3,5,4,4,5,5,5,5
Spring,2016,MOLLY MCCARTER,DRA,54475,ADV. TOP SM II,A4,Lect,2,4,50%,5,4.5,4,4.5,3.5,4.5,4,5,4.5,4.5
Fall,2016,DAVID BOEVERS,DRA,54477,TCHNCL DIRECTION III,A,Lect,1,2,50%,5,4,4,4,4,4,4,4,4,4
Spring,2016,KEVIN HINES,DRA,54480,TECHNICAL DIRCTN IV,A,Lect,1,2,50%,2,3,3,3,3,3,3,3,3,3
Fall,2016,DONALD WADSWORTH,DRA,54493,BUSINESS OF ACTING,A,Lect,3,18,17%,7,4.67,5,5,5,5,4.67,4.67,5,4.67
Fall,2016,"SHEA, L. (co-taught)",DRA,54498,EXPANDED THEATER FUS,A,Lect,2,2,100%,11,4,2.5,3,3.5,3.5,3.5,4.5,3,3.5
Fall,2016,"MOMENI, A. (co-taught)",DRA,54498,EXPANDED THEATER FUS,A,Lect,2,2,100%,11,4,3,2.5,4,3.5,3.5,4.5,3.5,3.5
Spring,2016,GARY KLINE,DRA,54500,VOICE LAB,A,Lect,5,23,22%,4.4,4.6,4.6,4.6,4.8,4.8,5,4.4,4.8,4.8
Fall,2016,GARY KLINE,DRA,54500,VOICE LAB,A,Lect,7,20,35%,5,5,4.57,4.86,4.71,4.71,4.86,4.14,4.71,4.71
Spring,2016,CLAUDIA BENACK,DRA,54500,VOICE LAB,B,Lect,4,13,31%,4,4.25,4.5,4.75,4.5,4.75,4.75,4,4.25,4.5
Fall,2016,CLAUDIA BENACK,DRA,54500,VOICE LAB,B,Lect,5,14,36%,3.2,4.6,4.6,4.8,4.8,4.6,4.6,4.4,4.8,4.6
