Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
Fall,2016,WILLIAM COHEN,MLG,10605,MCH LRNG LRG DTAST,A,Lect,77,107,72%,12.57,4.62,4.61,4.57,4.43,4.61,4.38,4.86,4.27,4.55
Spring,2016,MIN KYUNG LEE,MLG,10620,INDEP STUDY: RESRCH,B,Lect,5,9,56%,8.6,4.8,4.6,4.6,4.6,4.8,4.8,5,4.6,4.6
Summer,2016,WILLIAM COHEN,MLG,10635,PRACTICUM,R,Lect,1,7,14%,27,5,5,5,5,5,5,5,5,5
Spring,2016,WILLIAM COHEN,MLG,10697,READING & RESEARCH,A,Lect,1,7,14%,27,4,4,4,4,4,4,4,4,4
Spring,2016,Tom Mitchell,MLG,10701,MACHINE LEARNING,A,Lect,119,165,72%,12.04,4.82,4.69,4.68,4.41,4.85,4.78,4.89,4.76,4.58
Fall,2016,"XING, E. (co-taught)",MLG,10701,MACHINE LEARNING,A,Lect,81,118,69%,17.35,3,3.53,3.57,3.04,3.6,3.26,3.52,3.03,3.39
Fall,2016,"GORMLEY, M. (co-taught)",MLG,10701,MACHINE LEARNING,A,Lect,81,118,69%,17.08,4.59,4.38,4.38,4.37,4.32,4.38,4.68,4.32,3.91
Spring,2016,LARRY WASSERMAN,MLG,10702,STATISTCL MACH LRNG,A,Lect,33,53,62%,12.19,4.73,4.82,4.76,4.58,4.85,4.7,4.91,4.82,4.7
Fall,2016,AARTI SINGH,MLG,10704,INFO PRCG & LEARNG,A,Lect,10,11,91%,10.5,4.5,4.5,4.3,4.3,4.3,4.4,4.6,4.5,4.4
Spring,2016,"XING, E. (co-taught)",MLG,10708,PROB GRAPHCL MODELS,A,Lect,45,70,64%,18.82,3.51,3.76,3.67,2.98,3.69,3.51,3.71,3.31,3.4
Spring,2016,"GORMLEY, M. (co-taught)",MLG,10708,PROB GRAPHCL MODELS,A,Lect,45,70,64%,18.86,4.36,4.13,4.16,3.98,4.16,4.13,4.49,4.18,3.67
Fall,2016,BARNABAS POCZOS,MLG,10715,ADV. INTRO TO ML,A,Lect,27,41,66%,16.58,4.44,4.52,4.56,4.33,4.44,4.33,4.78,4.22,4.07
Fall,2016,"TIBSHIRANI, R. (co-taught)",MLG,10725,CONVEX OPTIMIZATION,A,Lect,68,98,69%,16.33,4.72,4.78,4.81,4.47,4.79,4.78,4.84,4.78,4.75
Fall,2016,"PENA, J. (co-taught)",MLG,10725,CONVEX OPTIMIZATION,A,Lect,68,98,69%,16,4.68,4.57,4.57,4.35,4.62,4.54,4.76,4.44,4.6
Fall,2016,WILLIAM COHEN,MLG,10805,ML W/LARGE DATASETS,A,Lect,7,8,88%,11.57,4.43,4.14,4.29,4,4.43,4.29,4.71,3.71,4.57
Fall,2016,RUSLAN SALAKHUTDINOV,MLG,10807,DEEP LEARNING,A,Lect,99,160,62%,12.29,4.49,4.57,4.52,4.27,4.61,4.64,4.72,4.52,4.38
Spring,2016,"GORDON, G. (co-taught)",MLG,10821,DAP PREP,A,Lect,3,7,43%,5,5,4.33,4.67,5,4.67,5,5,5,4.67
Spring,2016,"MAXION, R. (co-taught)",MLG,10821,DAP PREP,A,Lect,3,7,43%,5,5,5,4.67,5,5,5,5,5,5
Fall,2016,ROY MAXION,MLG,10821,DAP PREP,A,Lect,7,11,64%,4.57,4.14,4.14,4,4.14,4.29,4.29,4.43,4.29,4
Fall,2016,ROY MAXION,MLG,10822,PRESENTATION SKILLS,A,Lect,9,14,64%,5.75,4.44,4.11,4.33,4.22,4.44,4.22,4.22,4.11,4.11
Spring,2016,DANIEL NEILL,MLG,10830,RSRCH SM MACH LRN PL,A3,Lect,4,4,100%,8.75,4.5,4.5,4.5,4.75,4.75,4.75,4.75,4.75,4.75
Fall,2016,GARTH ZEGLIN,ROB,16223,INTRO TO PHYS CMPTNG,A,Lect,10,15,67%,8,4.8,4.3,4.4,4.1,4.3,4.2,4.4,4.1,4.1
Spring,2016,CHRISTOPHER ATKESON,ROB,16264,HUMANOIDS,A,Lect,17,32,53%,5.71,3.88,2.59,2.71,3.06,3.53,3,4.18,3.35,3.06
Spring,2016,GEORGE KANTOR,ROB,16299,INTRO FEEDBK CTL SYS,A,Lect,11,23,48%,8.6,4.45,4.45,4.64,3.91,4.73,4.73,5,4.64,4.55
Spring,2016,HOWARD CHOSET,ROB,16311,INTRO TO ROBOTICS,A,Lect,31,57,54%,19.39,3.42,3.35,3.52,2.81,4.1,3.48,3.16,3.16,3.39
Fall,2016,ALONZO KELLY,ROB,16362,MOBILE ROB PRGRM LAB,A,Lect,19,31,61%,13.05,4.74,4.68,4.68,4.47,4.79,4.47,4.79,4.53,4.47
Fall,2016,GARTH ZEGLIN,ROB,16375,ROBOTS CREATIVE PRAC,A,Lect,3,5,60%,8,5,2.67,3.67,4,4.33,4.67,5,4.33,4
Fall,2016,HOWARD CHOSET,ROB,16384,ROBOT KNMATCS DYNMCS,A,Lect,28,44,64%,10.78,4.32,4.18,4.32,3.86,4.32,4.29,4.07,4.11,4.14
Spring,2016,KRIS KITANI,ROB,16385,COMPUTER VISION,A,Lect,44,74,59%,10.1,4.68,4.77,4.84,4.41,4.84,4.8,4.86,4.57,4.59
Spring,2016,"CARSON, J. (co-taught)",ROB,16397,"ART, CONFLICT & TECH",A,Lect,3,3,100%,10,5,4.67,4.67,3.33,5,5,5,5,5
Spring,2016,"NOURBAKHSH, I. (co-taught)",ROB,16397,"ART, CONFLICT & TECH",A,Lect,3,3,100%,10,4.67,4,4,3.33,4.33,4.33,5,5,5
Spring,2016,"KEATING-MILLER, J. (co-taught)",ROB,16397,"ART, CONFLICT & TECH",A,Lect,3,3,100%,10,5,5,5,5,5,5,5,5,5
Fall,2016,DAVID WETTERGREEN,ROB,16450,ROBOTICS SYSTEMS ENG,A,Lect,5,12,42%,9.2,4.6,3.2,4,4,4.4,4.2,5,4.2,4
Fall,2016,"MATIKAINEN, P. (co-taught)",ROB,16456,REALITY COMPUTING,A,Lect,6,13,46%,9,4,3.5,3.5,4,3.67,3.67,4.33,3.83,3.83
Fall,2016,"FOLAN, J. (co-taught)",ROB,16456,REALITY COMPUTING,A,Lect,6,13,46%,9.5,3.5,3.25,3.25,3.75,3.5,3.5,3.75,3.75,3.5
Spring,2016,"MATIKAINEN, P. (co-taught)",ROB,16457,REALITY COMPUTING II,A,Lect,1,6,17%,8,5,5,4,5,5,5,5,5,4
Spring,2016,"FOLAN, J. (co-taught)",ROB,16457,REALITY COMPUTING II,A,Lect,1,6,17%,8,5,4,4,4,5,5,4,4,4
Spring,2016,ILLAH NOURBAKHSH,ROB,16467,HUMAN ROBOT INTERACT,A,Lect,13,17,76%,9.85,4.69,4.67,4.75,4.54,4.77,4.62,4.85,4.85,4.85
Spring,2016,DIMITRIOS APOSTOLOPOULOS,ROB,16474,ROBOTICS CAPSTONE,A,Lect,9,9,100%,14.11,5,4.78,4.89,5,4.89,4.89,5,5,5
Spring,2016,SRINIVASA NARASIMHAN,ROB,16621,MSCV PROJECT I,A,Lect,17,24,71%,14.59,4.35,4.35,4.41,4.47,4.47,4.53,4.59,4.65,4.63
Fall,2016,SRINIVASA NARASIMHAN,ROB,16622,MSCV CAPSTONE,A,Lect,17,24,71%,14.24,4.41,4.29,4.41,4.41,4.35,4.41,4.47,4.41,4.29
Fall,2016,SIMON LUCEY,ROB,16623,ADV COMPTR VISN APPS,B,Lect,21,30,70%,12.38,4.62,4.57,4.62,4.48,4.76,4.65,4.67,4.67,4.57
Fall,2016,"NARASIMHAN, S. (co-taught)",ROB,16627,MSCV SEMINAR,A,Lect,17,24,71%,3.29,4.81,4.75,4.81,4.81,4.81,4.88,4.81,4.81,4.81
Fall,2016,"HEBERT, M. (co-taught)",ROB,16627,MSCV SEMINAR,A,Lect,17,24,71%,2,4.8,4.73,4.8,4.8,4.87,4.73,4.8,4.73,4.8
Fall,2016,"SHEIKH, Y. (co-taught)",ROB,16627,MSCV SEMINAR,A,Lect,17,24,71%,3.38,4.75,4.81,4.81,4.81,4.81,4.81,4.81,4.81,4.75
Fall,2016,"GUPTA, A. (co-taught)",ROB,16627,MSCV SEMINAR,A,Lect,17,24,71%,2,4.79,4.79,4.93,4.79,4.93,4.85,4.86,4.79,4.79
Fall,2016,"KITANI, K. (co-taught)",ROB,16627,MSCV SEMINAR,A,Lect,17,24,71%,2,4.8,4.73,4.8,4.8,4.73,4.87,4.87,4.8,4.73
Fall,2016,"LUCEY, S. (co-taught)",ROB,16627,MSCV SEMINAR,A,Lect,17,24,71%,2,4.8,4.73,4.8,4.73,4.73,4.73,4.67,4.73,4.73
Fall,2016,"RAMANAN, D. (co-taught)",ROB,16627,MSCV SEMINAR,A,Lect,17,24,71%,2,4.8,4.8,4.8,4.8,4.87,4.73,4.87,4.8,4.73
Fall,2016,"DE LA TORRE, F. (co-taught)",ROB,16627,MSCV SEMINAR,A,Lect,17,24,71%,2,4.8,4.73,4.8,4.8,4.87,4.73,4.8,4.73,4.8
Fall,2016,"KANTOR, G. (co-taught)",ROB,16642,MANPLTN MOBLY & CNTR,A,Lect,32,42,76%,8.8,4.16,4.19,4.25,3.5,4.13,4.19,4.34,4.06,3.91
Fall,2016,"GEYER, H. (co-taught)",ROB,16642,MANPLTN MOBLY & CNTR,A,Lect,32,42,76%,9.82,4.22,4.13,4.25,3.63,4.28,4.31,4.41,4.28,3.94
Fall,2016,DIMITRIOS APOSTOLOPOULOS,ROB,16650,SYSTEMS ENGINEERING,A,Lect,34,42,81%,6.69,4.91,4.76,4.82,4.79,4.82,4.74,4.91,4.71,4.59
Spring,2016,SIDDHARTHA SRINIVASA,ROB,16662,ROBOT AUTONOMY,A,Lect,33,46,72%,9.39,4.44,4.09,4.22,4,4.56,4.53,4.74,4.44,3.91
Fall,2016,JOHN DOLAN,ROB,16681,MRSD PROJECT I,A,Lect,33,42,79%,16.77,4.33,4.52,4.24,4.5,4.24,4.33,4.76,4.3,4.39
Spring,2016,JOHN DOLAN,ROB,16682,MRSD PROJECT II,A,Lect,28,40,70%,15.22,4.26,4.63,4.59,4.81,4.56,4.3,4.7,4.48,4.41
Fall,2016,DAVID BOURNE,ROB,16697,INTRO ROB BUSINESS,A,Lect,31,42,74%,4.36,3.55,2.9,3.06,3.2,3.45,3.32,3.9,3.32,3.03
Spring,2016,DAVID BOURNE,ROB,16698,ADV TOPICS ROB BIZ,A,Lect,27,40,68%,4.67,3.46,3.04,2.88,2.69,3.15,2.96,4.23,3.04,2.81
Spring,2016,HARTMUT GEYER,ROB,16711,KNMTCS DYN SYS & CTL,A,Lect,37,60,62%,12.66,4.47,4.39,4.64,4.22,4.69,4.58,4.83,4.39,4.44
Spring,2016,DEVA RAMANAN,ROB,16720,COMPUTER VISION,A,Lect,64,90,71%,14.57,4.17,4.11,4.11,3.75,4.31,4.16,4.44,4.08,4.17
Fall,2016,"NARASIMHAN, S. (co-taught)",ROB,16720,COMPUTER VISION,A,Lect,101,138,73%,15.02,4.18,4.38,4.36,3.98,4.41,4.19,4.41,4.1,4.34
Fall,2016,"SHEIKH, Y. (co-taught)",ROB,16720,COMPUTER VISION,A,Lect,101,138,73%,14.57,4.56,4.45,4.46,4.23,4.6,4.52,4.68,4.46,4.47
Fall,2016,MEL SIEGEL,ROB,16722,SENSING & SENSORS,A,Lect,17,23,74%,10.71,4.59,4.18,4.29,3.94,4.06,4.24,4.76,4.18,4.06
Fall,2016,MATTHEW Mason,ROB,16741,MECH OF MANIPULATION,A,Lect,22,31,71%,8.29,4.55,4.27,4.45,4.27,4.5,4.32,4.77,4.36,4.32
Spring,2016,CHRISTOPHER ATKESON,ROB,16745,DYNAMIC OPTIMIZTN,A,Lect,10,18,56%,7.1,3.9,2.9,3,2.4,4.2,3.5,4.4,3.3,3.5
Spring,2016,ALONZO KELLY,ROB,16761,MOBILE ROBOTS,A,Lect,28,43,65%,12.18,3.71,4,4,3.43,4.14,4,4.29,3.79,3.79
Fall,2016,MICHAEL ERDMANN,ROB,16811,MATH FUND FOR ROBOT,A,Lect,70,91,77%,13.61,4.86,4.86,4.79,4.6,4.7,4.73,4.87,4.76,4.71
Fall,2016,MARTIAL HEBERT,ROB,16822,GMTRY BSD MTH IN VIS,B,Lect,39,51,76%,14.72,4.74,4.59,4.69,4.41,4.85,4.87,4.79,4.82,4.74
Spring,2016,SRINIVASA NARASIMHAN,ROB,16823,PHYSCS MTHDS VISION,A,Lect,22,30,73%,8.29,4.32,4.45,4.5,4.36,4.55,4.45,4.64,4.36,4.32
Spring,2016,"FOUHEY, D. (co-taught)",ROB,16824,VSL LRNG & RECOGNTN,A,Lect,41,57,72%,9.93,4.49,4.54,4.46,4.29,4.54,4.51,4.65,4.51,4.39
Spring,2016,"GUPTA, A. (co-taught)",ROB,16824,VSL LRNG & RECOGNTN,A,Lect,41,57,72%,9.61,4.41,4.51,4.51,4.27,4.54,4.41,4.63,4.44,4.41
Fall,2016,"KITANI, K. (co-taught)",ROB,16831,STAT TECH IN ROBOTCS,A,Lect,32,53,60%,11.68,4.53,4.41,4.31,3.88,4.31,4.31,4.72,4.22,4.25
Fall,2016,"KAESS, M. (co-taught)",ROB,16831,STAT TECH IN ROBOTCS,A,Lect,32,53,60%,11.58,4.44,4.38,4.31,4,4.66,4.44,4.72,4.34,4.34
Fall,2016,"ADMONI, H. (co-taught)",ROB,16843,MANIPULATION ALGRTHM,A,Lect,10,20,50%,14.5,4.7,4.2,4.2,4.7,4.5,4.4,4.89,4.78,4.4
Fall,2016,"MUELLING, K. (co-taught)",ROB,16843,MANIPULATION ALGRTHM,A,Lect,10,20,50%,14.9,4.5,4.3,4.1,4.8,4.5,4.5,4.8,4.4,4.4
Fall,2016,WILLIAM RED WHITTAKER,ROB,16861,MOBILE ROBOT DVLPMNT,A,Lect,22,24,92%,10.05,4.55,4.32,4.23,4.45,4.5,4.36,4.64,4.27,4.23
Spring,2016,WILLIAM RED WHITTAKER,ROB,16865,ADV MOBILE ROB DEV,A,Lect,16,27,59%,10.25,4.63,3.56,3.63,4.25,4.81,4.25,4.75,4.5,4.69
Fall,2016,HARTMUT GEYER,ROB,16868,BIOMCHC & MOTOR CNTL,A,Lect,22,30,73%,14.68,4.82,4.73,4.64,4.77,4.81,4.77,4.91,4.82,4.77
Spring,2016,NANCY POLLARD,ROB,16899,SPECIAL TOPICS,B,Lect,5,9,56%,8,4.8,4.2,4.8,4.6,4.8,5,5,5,4.8
Fall,2016,ABHINAV GUPTA,ROB,16899,SPECIAL TOPICS,B,Lect,12,16,75%,12.75,5,5,5,4.92,4.92,4.92,5,4.92,4.83
Fall,2016,DEVA RAMANAN,ROB,16899,SPECIAL TOPICS,H,Lect,7,9,78%,13,5,4.71,5,4.86,5,5,4.86,5,4.86
Summer,2016,DAVID WETTERGREEN,ROB,16990,PRACTICUM,R,Lect,3,22,14%,27,4.33,4.33,4.33,4.33,4.33,4.33,4.33,4.33,4.33
Fall,2016,WILLIAM SCHERLIS,SE,17413,SFTWR ENGRNG RFLCTN,A,Lect,4,9,44%,2.75,4,3.75,4,4,4,4,4.5,4,3.75
Fall,2016,MANUEL ROSSO-LLOPART,SE,17602,INTRO PRSNL SFTWR PR,A1,Lect,9,26,35%,7.33,4.33,4.44,4.33,4,4.44,4.67,4.67,4.33,4
Spring,2016,"ROSSO-LLOPART, M. (co-taught)",SE,17610,RSK MNGT SFTW IN PRJ,A3,Lect,1,4,25%,5,5,3,4,4,4,4,4,5,5
Spring,2016,"ROOT, D. (co-taught)",SE,17610,RSK MNGT SFTW IN PRJ,A3,Lect,1,4,25%,8,4,4,4,4,4,4,4,4,4
Spring,2016,DAVID ROOT,SE,17610,RSK MNGT SFTW IN PRJ,D3,Lect,3,5,60%,9,5,5,4.67,4.67,5,4.33,4.67,5,4.33
Fall,2016,"YASAR, H. (co-taught)",SE,17611,DEVOPS,A,Lect,11,11,100%,11.27,4.55,4.73,4.64,4.18,4.55,4.55,4.91,4.64,4.36
Fall,2016,"BASS, L. (co-taught)",SE,17611,DEVOPS,A,Lect,11,11,100%,11.27,4.55,4.73,4.64,4.27,4.55,4.55,4.91,4.64,4.36
Spring,2016,MICHAEL CLARK,SE,17619,INTRO RT SFTWR SYSTM,D,Lect,5,5,100%,15,4.8,4.6,4.6,4.8,4.6,4.6,5,4.8,4.6
Summer,2016,EDUARDO MIRANDA,SE,17622,EST SFT DEV MNTN PRJ,A5,Lect,2,6,33%,11,4,4,4.5,3.5,4,4,4,4.5,4
Summer,2016,EDUARDO MIRANDA,SE,17622,EST SFT DEV MNTN PRJ,B5,Lect,1,2,50%,8,5,3,4,5,5,5,5,5,5
Fall,2016,MANUEL ROSSO-LLOPART,SE,17630,DTA STRC & ALGRM ENG,A,Lect,11,14,79%,10.73,4.55,4,4.36,4.36,4.45,4.2,4.55,4.5,4
Fall,2016,MANUEL ROSSO-LLOPART,SE,17630,DTA STRC & ALGRM ENG,D,Lect,5,5,100%,11.6,4.6,4,4.4,4.4,4.6,4.2,4.4,4.4,4
Summer,2016,JOSE MORALES,SE,17632,ENG RUN TIME MALWARE,A,Lect,2,5,40%,8,5,4.5,5,4.5,5,5,5,4,3.5
Spring,2016,MATTHEW BASS,SE,17638,SYS ARCH FOR MANAGRS,A4,Lect,8,10,80%,6.13,3.63,3.63,3.88,3.75,4.13,4,3.88,3.75,3.63
Summer,2016,MICHAEL KEELING,SE,17638,SYS ARCH FOR MANAGRS,B6,Lect,3,6,50%,13,4.67,4.67,4.67,4.67,4.67,5,5,5,4.33
Spring,2016,"ROSSO-LLOPART, M. (co-taught)",SE,17639,MGMT SFTW DVL TCH EX,A4,Lect,11,16,69%,7.18,4.36,4.3,4.09,4.1,4.36,3.91,4.55,4.18,4.18
Spring,2016,"MIRANDA, E. (co-taught)",SE,17639,MGMT SFTW DVL TCH EX,A4,Lect,11,16,69%,7.4,4.5,3.9,4.1,3.8,4.3,4,4.4,4,4
Summer,2016,VIJAY VADLAMUDI,SE,17646,BUSINESS FOR ENGRS,A,Lect,4,8,50%,10.25,5,5,4.75,4.5,5,4.5,5,4.75,4.75
Summer,2016,MATTHEW BASS,SE,17648,ENG DAT INT SCAL SYS,A,Lect,19,39,49%,14.74,4.21,3.37,3.68,3.58,4.05,3.47,4.58,3.58,3.68
Fall,2016,MATTHEW BASS,SE,17648,ENG DAT INT SCAL SYS,A,Lect,8,12,67%,11.75,4.25,4,4.13,3.63,4.38,3.88,4.25,4.38,4.13
Fall,2016,DAVID GARLAN,SE,17651,MODELS SOFTWR SYSTMS,1,Lect,17,27,63%,12.06,4.47,4.35,4.41,4.35,4.35,4.41,4.65,4.35,4.35
Summer,2016,DAWN MCLAUGHLIN,SE,17651,MODELS SOFTWR SYSTMS,B,Lect,2,4,50%,17.5,5,5,5,5,5,5,5,5,5
Fall,2016,DAWN MCLAUGHLIN,SE,17651,MODELS SOFTWR SYSTMS,D,Lect,1,4,25%,11,3,2,2,1,2,3,1,1,2
Fall,2016,TRAVIS BREAUX,SE,17652,MTHDS DECIDE DESIGN,1,Lect,19,29,66%,14.47,3.47,3.16,3.53,3.58,3.47,3.67,3.68,3.42,3.26
Fall,2016,ANTONIO DAMASCENO,SE,17652,MTHDS DECIDE DESIGN,D,Lect,3,4,75%,8,4,4,4,4,4,4,4.67,3.67,4.33
Fall,2016,"ROOT, D. (co-taught)",SE,17653,MANAGE SFTWR DVLPMT,A,Lect,22,35,63%,13,4.32,4.29,4.23,4,4.32,4.27,4.45,4.32,4.18
Fall,2016,"MIRANDA, E. (co-taught)",SE,17653,MANAGE SFTWR DVLPMT,A,Lect,22,35,63%,12.1,3.86,3.86,4.09,3.64,3.91,3.95,4,3.68,3.86
Summer,2016,DEBRA GREENHALGH LUBAS,SE,17653,MANAGE SFTWR DVLPMT,B,Lect,12,17,71%,16.08,3.25,2.92,2.75,2.58,2.75,3.42,3.75,2.75,2.58
Summer,2016,DAVID ROOT,SE,17653,MANAGE SFTWR DVLPMT,C,Lect,2,9,22%,14,3.5,4,4,3.5,4,4,4,3.5,4
Spring,2016,"MIRANDA, E. (co-taught)",SE,17654,ANLYS SFTWR ARTIFACT,1,Lect,27,50,54%,14.96,4.04,3.56,3.63,3.78,3.93,3.81,3.74,3.63,3.56
Spring,2016,"GENNARI, J. (co-taught)",SE,17654,ANLYS SFTWR ARTIFACT,1,Lect,27,50,54%,14.88,4.35,4.12,4.04,4.35,4.08,4.15,4.42,4.23,3.92
Spring,2016,JON BENEDICT,SE,17654,ANLYS SFTWR ARTIFACT,D,Lect,6,6,100%,17.33,4,3,3.5,3.67,3.83,3.5,4.33,3.83,3.33
Fall,2016,JEFFREY GENNARI,SE,17654,ANLYS SFTWR ARTIFACT,D,Lect,2,3,67%,19,4,4.5,4.5,4,4.5,3.5,4.5,4,3.5
Spring,2016,"LATTANZE, A. (co-taught)",SE,17655,ARCH SFTWR SYSTEMS,1,Lect,27,53,51%,16.63,4.19,4.22,4.27,4.04,4.48,4.52,4.3,4.37,4.19
Spring,2016,"GARLAN, D. (co-taught)",SE,17655,ARCH SFTWR SYSTEMS,1,Lect,27,53,51%,16.46,4.52,4.63,4.74,4.56,4.63,4.59,4.74,4.67,4.52
Spring,2016,"BASS, M. (co-taught)",SE,17655,ARCH SFTWR SYSTEMS,1,Lect,27,53,51%,16.15,4.15,4.3,4.26,4.15,4.26,4.22,4.33,4.07,4.19
Spring,2016,DEBRA GREENHALGH LUBAS,SE,17655,ARCH SFTWR SYSTEMS,D,Lect,4,8,50%,17.5,4.75,4.5,4.5,4.25,4.5,4.25,4.5,4.5,4.5
Spring,2016,ANDREW MELLINGER,SE,17655,ARCH SFTWR SYSTEMS,G,Lect,4,7,57%,15.75,3.75,3.5,3.5,3,3,3,3.75,3,3
Fall,2016,"KOLENICH, P. (co-taught)",SE,17656,COMMNCTN SOFT ENGR I,A,Lect,4,9,44%,3.5,4,4,4.25,4.5,4,4.5,4.25,4,3.75
Fall,2016,"CIROLI, J. (co-taught)",SE,17656,COMMNCTN SOFT ENGR I,A,Lect,4,9,44%,3.5,4.5,4.25,4.5,4.75,4,4.5,4.5,4,3.75
Fall,2016,THOMAS KEATING,SE,17656,COMMNCTN SOFT ENGR I,C,Lect,12,17,71%,3.36,4.75,4.58,4.58,4.67,4.5,4.42,4.75,4.64,4.5
Spring,2016,"KOLENICH, P. (co-taught)",SE,17657,COMMCTN SOFT ENGR II,A,Lect,6,13,46%,2,4.6,4.4,4,4.6,4.4,4,4.8,4.4,4.2
Spring,2016,"CIROLI, J. (co-taught)",SE,17657,COMMCTN SOFT ENGR II,A,Lect,6,13,46%,3.5,3.25,3,2.75,3,3,3,3.25,3,3
Spring,2016,THOMAS KEATING,SE,17657,COMMCTN SOFT ENGR II,C,Lect,13,25,52%,6.46,4.77,4.92,4.77,4.85,4.77,4.85,5,5,4.92
Fall,2016,DAVID ROOT,SE,17658,MITS SEMINAR I,A,Lect,8,13,62%,3.13,4.75,5,4.75,4.75,5,5,5,4.75,4.75
Fall,2016,"ROSSO-LLOPART, M. (co-taught)",SE,17673,SOFTWR DEV STUDO III,A,Lect,7,14,50%,20.14,4.43,4.14,4.33,4.57,4.43,4.71,4.71,4.71,4.57
Fall,2016,"LATTANZE, A. (co-taught)",SE,17673,SOFTWR DEV STUDO III,A,Lect,7,14,50%,20.14,4.29,4.29,4.29,4.71,4.43,4.71,4.14,4.43,4.43
Fall,2016,"ROOT, D. (co-taught)",SE,17673,SOFTWR DEV STUDO III,A,Lect,7,14,50%,21.67,4,4.14,4.14,4,4,3.86,4.14,3.86,4.14
Fall,2016,"BASS, M. (co-taught)",SE,17673,SOFTWR DEV STUDO III,A,Lect,7,14,50%,20.14,4.43,4.43,4.29,4,4.43,4.43,4.57,4,4.57
Fall,2016,"MIRANDA, E. (co-taught)",SE,17673,SOFTWR DEV STUDO III,A,Lect,7,14,50%,18.5,4.29,4.14,4.29,4.29,4.29,4.29,4.29,4.14,4.29
Fall,2016,JAMES HERBSLEB,SE,17704,INFLN PERSN ONLINE,A2,Lect,6,10,60%,5.5,4.67,4.5,4.33,4.33,4.5,4.67,4.83,4.5,4.33
Fall,2016,"SCHERLIS, W. (co-taught)",SE,17808,SOFTWARE ENGNG RESRC,A,Lect,2,3,67%,11,5,4.5,4,3.5,4.5,4.5,5,4.5,4.5
Fall,2016,"GARLAN, D. (co-taught)",SE,17808,SOFTWARE ENGNG RESRC,A,Lect,2,3,67%,12.5,5,4.5,4,4.5,4.5,4.5,5,4.5,4.5
Fall,2016,"HERBSLEB, J. (co-taught)",SE,17808,SOFTWARE ENGNG RESRC,A,Lect,2,3,67%,12.5,5,4.5,4,5,4.5,4.5,5,4.5,4.5
Fall,2016,"ALDRICH, J. (co-taught)",SE,17808,SOFTWARE ENGNG RESRC,A,Lect,2,3,67%,11,5,4.5,5,5,4.5,5,5,5,4.5
Fall,2016,"SHAW, M. (co-taught)",SE,17808,SOFTWARE ENGNG RESRC,A,Lect,2,3,67%,11,5,4.5,5,4.5,5,4.5,5,4.5,4.5
Fall,2016,"BREAUX, T. (co-taught)",SE,17808,SOFTWARE ENGNG RESRC,A,Lect,2,3,67%,11,5,4.5,4.5,3.5,4.5,4.5,5,4.5,4.5
Fall,2016,"KASTNER, C. (co-taught)",SE,17808,SOFTWARE ENGNG RESRC,A,Lect,2,3,67%,11,5,4.5,4.5,4.5,4.5,5,5,5,5
Fall,2016,"LE GOUES, C. (co-taught)",SE,17808,SOFTWARE ENGNG RESRC,A,Lect,2,3,67%,11,5,4.5,4.5,4.5,4.5,5,5,4.5,4.5
